ffd7d2d9-35d0-4cfd-9651-700ceb78fd02,test,Workspace,False,None,None
a3b0108e-3e14-4064-b8ff-7c77eaf1a5d7,PBI-Dev,Workspace,True,A0DBC6C5-D49F-417B-84A5-48C7999A5803,Small
9176782b-3012-4d97-aa10-473bf6160ef5,Duke Test,Workspace,False,None,None
689c98b3-bf23-4f2b-ae34-d51277bf9261,UNC-Workshop,Workspace,True,AD343E36-F335-4BA3-B261-B739F7E950B0,Small
2b6fce9b-5437-4f9c-b7d1-ec0038e24812,Microsoft Fabric Capacity Metrics,Workspace,False,None,None
a6a8186b-108d-449b-b769-4b8dd0873dd2,ws_test,Workspace,False,None,None
c18b8c65-f02c-401a-88b1-d5a466b0a342,test_notebook,Workspace,False,None,None
4f6419fc-63c9-4e4b-91ec-e172c05e9c6f,migration-test,Workspace,False,None,None
e9a55752-9d1e-49d0-9898-ef22cc3ed9f5,ws_test_migration,Workspace,True,A0DBC6C5-D49F-417B-84A5-48C7999A5803,Small
